sitio_cod,zona,ano,mes,dia,paramet,unidade,result
SS90,S,2015,maio,22.0,turbidez,ntu,13.6
SS90,S,2018,fevereiro,11.0,turbidez,ntu,14.5
SS90,S,2014,janeiro,19.0,turbidez,ntu,15.1
SS90,S,2017,abril,18.0,turbidez,ntu,18.7
SS90,S,2019,abril,18.0,turbidez,ntu,20.1
SS90,S,2020,janeiro,17.0,turbidez,ntu,21.6
SS90,S,2015,marco,1.0,turbidez,ntu,22.1
SS90,S,2018,fevereiro,11.0,clorofila a,,22.4
SS90,S,2018,janeiro,8.0,turbidez,ntu,25.9
SS90,S,2016,janeiro,24.0,turbidez,ntu,27.3
SS90,S,2014,agosto,31.0,turbidez,ntu,31.3
SS90,S,2021,abril,29.0,turbidez,ntu,34.7
SS90,S,2021,janeiro,28.0,turbidez,ntu,38.8
SS90,S,2022,janeiro,17.0,turbidez,ntu,51.9
SS90,S,2017,fevereiro,21.0,turbidez,ntu,59.5
SU002,S,2015,julho,13.0,clorofila a,,1.78
SU002,S,2015,janeiro,14.0,turbidez,ntu,8.06
SU002,S,2015,julho,13.0,turbidez,ntu,11.1
SU030,S,2022,setembro,27.0,clorofila a,µg/l,1.07
SU030,S,2022,setembro,27.0,turbidez,ntu,14.8
SU030,S,2017,janeiro,10.0,clorofila a,,1.07
SU030,S,2018,marco,28.0,clorofila a,,1.07
SU030,S,2019,marco,21.0,clorofila a,,1.07
SU030,S,2020,marco,18.0,clorofila a,,1.07
SU030,S,2022,marco,30.0,clorofila a,,1.07
SU030,S,2016,julho,26.0,clorofila a,,1.07
SU030,S,2018,setembro,11.0,clorofila a,,1.07
SU030,S,2019,setembro,11.0,clorofila a,,1.07
SU030,S,2020,setembro,23.0,clorofila a,,1.07
SU030,S,2015,julho,13.0,clorofila a,,1.78
SU030,S,2021,marco,10.0,clorofila a,,2.14
SU030,S,2016,julho,26.0,turbidez,ntu,2.56
SU030,S,2016,janeiro,19.0,clorofila a,,2.67
SU030,S,2018,setembro,11.0,turbidez,ntu,3.41
SU030,S,2019,setembro,11.0,turbidez,ntu,3.45
SU030,S,2015,janeiro,14.0,turbidez,ntu,3.55
SU030,S,2019,marco,21.0,turbidez,ntu,7.13
SU030,S,2020,setembro,23.0,turbidez,ntu,7.9
SU030,S,2017,janeiro,10.0,turbidez,ntu,8.32
SU030,S,2015,julho,13.0,turbidez,ntu,9.47
SU030,S,2018,marco,28.0,turbidez,ntu,13.1
SU030,S,2021,fevereiro,14.0,clorofila a,,17.1
SU030,S,2022,marco,30.0,turbidez,ntu,22.1
SU030,S,2021,fevereiro,14.0,turbidez,ntu,23.1
SU030,S,2021,marco,10.0,turbidez,ntu,24.4
SU030,S,2016,janeiro,19.0,turbidez,ntu,93.7
SU030,S,2020,marco,18.0,turbidez,ntu,98.8
SU030,S,2023,março,29.0,clorofila a,µg/l,1
SU030,S,2023,março,29.0,turbidez,ntu,"11,0"
SU030,S,2023,setembro,26.0,clorofila a,µg/l,"1,07"
SU030,S,2023,setembro,26.0,turbidez,ntu,"8,07"
SU040,S,2022,setembro,27.0,clorofila a,µg/l,1.07
SU040,S,2022,setembro,27.0,turbidez,ntu,12.5
SU040,S,2017,janeiro,10.0,clorofila a,,1.07
SU040,S,2018,marco,28.0,clorofila a,,1.07
SU040,S,2019,marco,21.0,clorofila a,,1.07
SU040,S,2020,marco,18.0,clorofila a,,1.07
SU040,S,2021,marco,10.0,clorofila a,,1.07
SU040,S,2022,marco,30.0,clorofila a,,1.07
SU040,S,2016,julho,26.0,clorofila a,,1.07
SU040,S,2018,setembro,11.0,clorofila a,,1.07
SU040,S,2019,setembro,11.0,clorofila a,,1.07
SU040,S,2020,setembro,23.0,clorofila a,,1.07
SU040,S,2021,fevereiro,14.0,clorofila a,,1.07
SU040,S,2015,julho,13.0,clorofila a,,1.78
SU040,S,2019,setembro,11.0,turbidez,ntu,2.02
SU040,S,2016,janeiro,19.0,clorofila a,,2.67
SU040,S,2015,janeiro,14.0,turbidez,ntu,3.94
SU040,S,2016,julho,26.0,turbidez,ntu,4.78
SU040,S,2019,marco,21.0,turbidez,ntu,8.58
SU040,S,2015,julho,13.0,turbidez,ntu,11.4
SU040,S,2020,setembro,23.0,turbidez,ntu,11.5
SU040,S,2018,setembro,11.0,turbidez,ntu,13
SU040,S,2017,janeiro,10.0,turbidez,ntu,21.8
SU040,S,2018,marco,28.0,turbidez,ntu,27.8
SU040,S,2022,marco,30.0,turbidez,ntu,28.9
SU040,S,2021,marco,10.0,turbidez,ntu,37.7
SU040,S,2021,fevereiro,14.0,turbidez,ntu,45.1
SU040,S,2020,marco,18.0,turbidez,ntu,91.3
SU040,S,2016,janeiro,19.0,turbidez,ntu,125
SU040,S,2023,março,29.0,clorofila a,µg/l,1
SU040,S,2023,março,29.0,turbidez,ntu,"20,5"
SU040,S,2023,setembro,26.0,clorofila a,µg/l,1
SU040,S,2023,setembro,26.0,turbidez,ntu,"14,7"
SV020,S,2022,dezembro,20.0,clorofila a,µg/l,0.27
SV020,S,2023,marco,28.0,clorofila a,µg/l,0.27
SV020,S,2023,marco,28.0,turbidez,ntu,5.2
SV020,S,2022,setembro,21.0,turbidez,ntu,21.3
SV020,S,2022,setembro,21.0,clorofila a,µg/l,27
SV020,S,2022,dezembro,20.0,turbidez,ntu,27.7
SV020,S,2022,junho,22.0,turbidez,ntu,88.5
SV020,S,2022,junho,22.0,clorofila a,µg/l,0.27
SV020,S,2015,marco,17.0,clorofila a,,3
SV020,S,2015,junho,18.0,clorofila a,,3
SV020,S,2016,junho,15.0,clorofila a,,3
SV020,S,2014,julho,30.0,clorofila a,,3
SV020,S,2014,fevereiro,1.0,clorofila a,,3
SV020,S,2014,fevereiro,4.0,clorofila a,,3
SV020,S,2016,junho,15.0,turbidez,ntu,5.72
SV020,S,2014,julho,30.0,turbidez,ntu,13
SV020,S,2015,marco,17.0,turbidez,ntu,23
SV020,S,2014,fevereiro,4.0,turbidez,ntu,85.8
SV020,S,2014,fevereiro,1.0,turbidez,ntu,110
SV020,S,2015,junho,18.0,turbidez,ntu,163
SV030,S,2022,dezembro,20.0,clorofila a,µg/l,0.27
SV030,S,2023,marco,28.0,clorofila a,µg/l,0.27
SV030,S,2023,marco,28.0,turbidez,ntu,4.9
SV030,S,2022,setembro,21.0,turbidez,ntu,21
SV030,S,2022,setembro,21.0,clorofila a,µg/l,27
SV030,S,2022,dezembro,20.0,turbidez,ntu,29.2
SV030,S,2022,junho,22.0,turbidez,ntu,142
SV030,S,2022,junho,22.0,clorofila a,µg/l,0.27
SV030,S,2015,marco,19.0,clorofila a,,3
SV030,S,2015,junho,18.0,clorofila a,,3
SV030,S,2016,junho,15.0,clorofila a,,3
SV030,S,2014,julho,30.0,clorofila a,,3
SV030,S,2014,fevereiro,1.0,clorofila a,,3
SV030,S,2014,fevereiro,4.0,clorofila a,,3
SV030,S,2016,junho,15.0,turbidez,ntu,6.08
SV030,S,2015,marco,19.0,turbidez,ntu,11.2
SV030,S,2014,julho,30.0,turbidez,ntu,12.5
SV030,S,2014,fevereiro,1.0,turbidez,ntu,60.7
SV030,S,2014,fevereiro,4.0,turbidez,ntu,69.3
SV030,S,2015,junho,18.0,turbidez,ntu,200
SV040,S,2022,dezembro,20.0,clorofila a,µg/l,0.27
SV040,S,2023,marco,28.0,clorofila a,µg/l,0.27
SV040,S,2023,marco,28.0,turbidez,ntu,4.8
SV040,S,2022,setembro,21.0,turbidez,ntu,22
SV040,S,2022,setembro,21.0,clorofila a,µg/l,27
SV040,S,2022,dezembro,20.0,turbidez,ntu,47.7
SV040,S,2022,junho,22.0,turbidez,ntu,154
SV040,S,2022,junho,22.0,clorofila a,µg/l,0.27
SV040,S,2015,marco,17.0,clorofila a,,3
SV040,S,2015,junho,18.0,clorofila a,,3
SV040,S,2016,junho,15.0,clorofila a,,3
SV040,S,2014,julho,30.0,clorofila a,,3
SV040,S,2014,fevereiro,1.0,clorofila a,,3
SV040,S,2014,fevereiro,4.0,clorofila a,,3
SV040,S,2016,junho,15.0,turbidez,ntu,6.33
SV040,S,2014,julho,30.0,turbidez,ntu,14.2
SV040,S,2015,marco,17.0,turbidez,ntu,24.4
SV040,S,2014,fevereiro,4.0,turbidez,ntu,75.5
SV040,S,2014,fevereiro,1.0,turbidez,ntu,105
SV040,S,2015,junho,18.0,turbidez,ntu,179
TM10,S,2022,junho,8.0,clorofila a,µg/l,1.07
TM10,S,2022,agosto,26.0,turbidez,ntu,11.1
TM10,S,2022,junho,8.0,turbidez,ntu,13.3
TM10,S,2022,novembro,2.0,turbidez,ntu,93.8
TM10,S,2023,fevereiro,13.0,turbidez,ntu,136
TM10,S,2017,fevereiro,17.0,clorofila a,,1.07
TM10,S,2020,fevereiro,18.0,clorofila a,,1.07
TM10,S,2021,fevereiro,1.0,clorofila a,,1.07
TM10,S,2022,fevereiro,21.0,clorofila a,,1.07
TM10,S,2019,marco,1.0,clorofila a,,1.07
TM10,S,2018,maio,16.0,clorofila a,,1.07
TM10,S,2019,maio,23.0,clorofila a,,1.07
TM10,S,2020,maio,5.0,clorofila a,,1.07
TM10,S,2021,maio,18.0,clorofila a,,1.07
TM10,S,2016,agosto,24.0,clorofila a,,1.07
TM10,S,2018,agosto,23.0,clorofila a,,1.07
TM10,S,2019,agosto,20.0,clorofila a,,1.07
TM10,S,2020,agosto,25.0,clorofila a,,1.07
TM10,S,2021,agosto,24.0,clorofila a,,1.07
TM10,S,2019,fevereiro,8.0,clorofila a,,1.07
TM10,S,2016,janeiro,10.0,clorofila a,,1.07
TM10,S,2018,janeiro,23.0,clorofila a,,1.07
TM10,S,2019,janeiro,19.0,clorofila a,,1.07
TM10,S,2020,janeiro,30.0,clorofila a,,1.07
TM10,S,2021,janeiro,29.0,clorofila a,,1.07
TM10,S,2018,marco,2.0,clorofila a,,1.78
TM10,S,2019,agosto,20.0,turbidez,ntu,3.78
TM10,S,2018,agosto,23.0,turbidez,ntu,6.81
TM10,S,2021,agosto,24.0,turbidez,ntu,8.47
TM10,S,2020,agosto,25.0,turbidez,ntu,10.9
TM10,S,2016,agosto,24.0,turbidez,ntu,11.1
TM10,S,2018,maio,16.0,turbidez,ntu,15.6
TM10,S,2016,janeiro,10.0,turbidez,ntu,25.7
TM10,S,2021,fevereiro,1.0,turbidez,ntu,37.4
TM10,S,2019,janeiro,19.0,turbidez,ntu,38.9
TM10,S,2017,fevereiro,17.0,turbidez,ntu,44.1
TM10,S,2020,maio,5.0,turbidez,ntu,52
TM10,S,2020,janeiro,30.0,turbidez,ntu,55.1
TM10,S,2019,maio,23.0,turbidez,ntu,117
TM10,S,2021,janeiro,29.0,turbidez,ntu,146
TM10,S,2022,fevereiro,21.0,turbidez,ntu,175
TM10,S,2020,fevereiro,18.0,turbidez,ntu,180
TM10,S,2018,janeiro,23.0,turbidez,ntu,180
TM10,S,2019,marco,1.0,turbidez,ntu,211
TM10,S,2018,marco,2.0,turbidez,ntu,349
TM10,S,2023,agosto,18.0,clorofila a,µg/l,1.07
TM10,S,2023,agosto,18.0,turbidez,ntu,30.1
TM10,S,2023,maio,23.0,clorofila a,µg/l,2.14
TM10,S,2023,maio,23.0,turbidez,ntu,45.9
TM10,S,2023,dezembro,12.0,turbidez,ntu,146
TM10,S,2022,agosto,26.0,clorofila a,µg/l,"1,07"
TM10,S,2022,novembro,2.0,clorofila a,µg/l,"2,14"
TM10,S,2023,fevereiro,13.0,clorofila a,µg/l,"1,07"
TM10,S,2023,dezembro,12.0,clorofila a,µg/l,"2,14"
TM10,S,2023,dezembro,12.0,clorofila a,µg/l,"2,14"
TM15,S,2022,junho,1.0,clorofila a,µg/l,2.14
TM15,S,2022,junho,1.0,turbidez,ntu,4.17
TM15,S,2022,novembro,1.0,turbidez,ntu,4.78
TM15,S,2023,fevereiro,16.0,turbidez,ntu,10.1
TM15,S,2022,agosto,24.0,turbidez,ntu,278.6
TM15,S,2019,agosto,21.0,turbidez,ntu,1.03
TM15,S,2017,fevereiro,17.0,clorofila a,,1.07
TM15,S,2019,fevereiro,28.0,clorofila a,,1.07
TM15,S,2020,fevereiro,19.0,clorofila a,,1.07
TM15,S,2022,fevereiro,23.0,clorofila a,,1.07
TM15,S,2018,marco,2.0,clorofila a,,1.07
TM15,S,2016,maio,3.0,clorofila a,,1.07
TM15,S,2018,maio,17.0,clorofila a,,1.07
TM15,S,2019,maio,22.0,clorofila a,,1.07
TM15,S,2020,maio,7.0,clorofila a,,1.07
TM15,S,2021,maio,19.0,clorofila a,,1.07
TM15,S,2016,agosto,25.0,clorofila a,,1.07
TM15,S,2018,agosto,23.0,clorofila a,,1.07
TM15,S,2019,agosto,21.0,clorofila a,,1.07
TM15,S,2020,agosto,26.0,clorofila a,,1.07
TM15,S,2021,agosto,25.0,clorofila a,,1.07
TM15,S,2016,janeiro,8.0,clorofila a,,1.07
TM15,S,2018,janeiro,22.0,clorofila a,,1.07
TM15,S,2019,janeiro,20.0,clorofila a,,1.07
TM15,S,2021,janeiro,30.0,clorofila a,,1.07
TM15,S,2020,fevereiro,1.0,clorofila a,,1.07
TM15,S,2019,maio,22.0,turbidez,ntu,2.74
TM15,S,2018,agosto,23.0,turbidez,ntu,2.99
TM15,S,2021,fevereiro,2.0,clorofila a,,3.2
TM15,S,2021,agosto,25.0,turbidez,ntu,3.43
TM15,S,2016,maio,3.0,turbidez,ntu,3.55
TM15,S,2019,janeiro,20.0,turbidez,ntu,3.59
TM15,S,2021,fevereiro,2.0,turbidez,ntu,4.13
TM15,S,2019,fevereiro,28.0,turbidez,ntu,4.65
TM15,S,2018,maio,17.0,turbidez,ntu,4.78
TM15,S,2020,agosto,26.0,turbidez,ntu,4.8
TM15,S,2016,agosto,25.0,turbidez,ntu,5.49
TM15,S,2020,maio,7.0,turbidez,ntu,5.65
TM15,S,2021,janeiro,30.0,turbidez,ntu,6.23
TM15,S,2020,fevereiro,19.0,turbidez,ntu,6.34
TM15,S,2016,janeiro,8.0,turbidez,ntu,6.91
TM15,S,2020,fevereiro,1.0,turbidez,ntu,7.59
TM15,S,2017,fevereiro,17.0,turbidez,ntu,8.48
TM15,S,2018,janeiro,22.0,turbidez,ntu,9.3
TM15,S,2018,marco,2.0,turbidez,ntu,10.1
TM15,S,2022,fevereiro,23.0,turbidez,ntu,75.6
TM15,S,2023,agosto,15.0,clorofila a,µg/l,2.14
TM15,S,2023,agosto,15.0,turbidez,ntu,0.9
TM15,S,2023,maio,24.0,clorofila a,µg/l,2.14
TM15,S,2023,maio,24.0,turbidez,ntu,4
TM15,S,2022,agosto,24.0,clorofila a,µg/l,"2,14"
TM15,S,2022,novembro,1.0,clorofila a,µg/l,"9,61"
TM15,S,2023,fevereiro,16.0,clorofila a,µg/l,"5,34"
TM15,S,2023,dezembro,15.0,clorofila a,µg/l,"16,0"
TM20,S,2022,junho,1.0,clorofila a,µg/l,2.14
TM20,S,2022,junho,1.0,turbidez,ntu,2.73
TM20,S,2022,novembro,1.0,turbidez,ntu,26.5
TM20,S,2023,fevereiro,16.0,turbidez,ntu,38.7
TM20,S,2022,agosto,24.0,turbidez,ntu,279.4
TM20,S,2019,agosto,21.0,turbidez,ntu,0.89
TM20,S,2019,fevereiro,28.0,clorofila a,,1.07
TM20,S,2020,fevereiro,19.0,clorofila a,,1.07
TM20,S,2022,fevereiro,23.0,clorofila a,,1.07
TM20,S,2018,marco,2.0,clorofila a,,1.07
TM20,S,2016,maio,3.0,clorofila a,,1.07
TM20,S,2018,maio,17.0,clorofila a,,1.07
TM20,S,2019,maio,22.0,clorofila a,,1.07
TM20,S,2020,maio,7.0,clorofila a,,1.07
TM20,S,2021,maio,19.0,clorofila a,,1.07
TM20,S,2016,agosto,25.0,clorofila a,,1.07
TM20,S,2018,agosto,23.0,clorofila a,,1.07
TM20,S,2019,agosto,21.0,clorofila a,,1.07
TM20,S,2020,agosto,26.0,clorofila a,,1.07
TM20,S,2016,janeiro,9.0,clorofila a,,1.07
TM20,S,2018,janeiro,22.0,clorofila a,,1.07
TM20,S,2019,janeiro,20.0,clorofila a,,1.07
TM20,S,2017,fevereiro,17.0,clorofila a,,2.14
TM20,S,2021,agosto,25.0,clorofila a,,2.14
TM20,S,2020,fevereiro,1.0,clorofila a,,2.14
TM20,S,2018,agosto,23.0,turbidez,ntu,3.21
TM20,S,2016,maio,3.0,turbidez,ntu,3.35
TM20,S,2019,janeiro,20.0,turbidez,ntu,3.56
TM20,S,2018,maio,17.0,turbidez,ntu,3.92
TM20,S,2021,janeiro,30.0,clorofila a,,4.27
TM20,S,2021,fevereiro,2.0,clorofila a,,5.34
TM20,S,2019,fevereiro,28.0,turbidez,ntu,5.53
TM20,S,2021,agosto,25.0,turbidez,ntu,6.22
TM20,S,2020,agosto,26.0,turbidez,ntu,6.3
TM20,S,2019,maio,22.0,turbidez,ntu,6.38
TM20,S,2020,maio,7.0,turbidez,ntu,6.6
TM20,S,2021,janeiro,30.0,turbidez,ntu,7.01
TM20,S,2016,agosto,25.0,turbidez,ntu,8.31
TM20,S,2020,fevereiro,19.0,turbidez,ntu,10.5
TM20,S,2021,fevereiro,2.0,turbidez,ntu,10.7
TM20,S,2018,marco,2.0,turbidez,ntu,14.2
TM20,S,2022,fevereiro,23.0,turbidez,ntu,22.4
TM20,S,2016,janeiro,9.0,turbidez,ntu,27.1
TM20,S,2017,fevereiro,17.0,turbidez,ntu,29.6
TM20,S,2020,fevereiro,1.0,turbidez,ntu,49.6
TM20,S,2018,janeiro,22.0,turbidez,ntu,51.7
TM20,S,2023,agosto,15.0,clorofila a,µg/l,5.34
TM20,S,2023,agosto,15.0,turbidez,ntu,2.1
TM20,S,2023,maio,24.0,clorofila a,µg/l,6.41
TM20,S,2023,maio,24.0,turbidez,ntu,3.8
TM20,S,2022,agosto,24.0,clorofila a,µg/l,"2,14"
TM20,S,2022,novembro,1.0,clorofila a,µg/l,"8,54"
TM20,S,2023,fevereiro,16.0,clorofila a,µg/l,"5,34"
TM20,S,2023,dezembro,15.0,clorofila a,µg/l,"4,27"
TM25,S,2022,junho,1.0,clorofila a,µg/l,1.07
TM25,S,2022,novembro,1.0,turbidez,ntu,2.81
TM25,S,2022,junho,1.0,turbidez,ntu,2.9
TM25,S,2023,fevereiro,16.0,turbidez,ntu,4
TM25,S,2022,agosto,24.0,turbidez,ntu,248.6
TM25,S,2017,fevereiro,17.0,clorofila a,,1.07
TM25,S,2019,fevereiro,28.0,clorofila a,,1.07
TM25,S,2020,fevereiro,19.0,clorofila a,,1.07
TM25,S,2022,fevereiro,23.0,clorofila a,,1.07
TM25,S,2018,marco,2.0,clorofila a,,1.07
TM25,S,2016,maio,3.0,clorofila a,,1.07
TM25,S,2018,maio,17.0,clorofila a,,1.07
TM25,S,2019,maio,22.0,clorofila a,,1.07
TM25,S,2020,maio,7.0,clorofila a,,1.07
TM25,S,2021,maio,19.0,clorofila a,,1.07
TM25,S,2016,agosto,25.0,clorofila a,,1.07
TM25,S,2018,agosto,22.0,clorofila a,,1.07
TM25,S,2019,agosto,21.0,clorofila a,,1.07
TM25,S,2016,janeiro,9.0,clorofila a,,1.07
TM25,S,2018,janeiro,22.0,clorofila a,,1.07
TM25,S,2019,janeiro,20.0,clorofila a,,1.07
TM25,S,2021,janeiro,30.0,clorofila a,,1.07
TM25,S,2020,fevereiro,1.0,clorofila a,,1.07
TM25,S,2019,agosto,21.0,turbidez,ntu,1.6
TM25,S,2020,agosto,26.0,clorofila a,,2.14
TM25,S,2016,agosto,25.0,turbidez,ntu,2.75
TM25,S,2021,maio,19.0,turbidez,ntu,2.77
TM25,S,2020,agosto,26.0,turbidez,ntu,2.78
TM25,S,2021,janeiro,30.0,turbidez,ntu,3.04
TM25,S,2018,janeiro,22.0,turbidez,ntu,3.06
TM25,S,2021,agosto,25.0,turbidez,ntu,3.2
TM25,S,2019,janeiro,20.0,turbidez,ntu,3.23
TM25,S,2020,fevereiro,19.0,turbidez,ntu,3.53
TM25,S,2018,agosto,22.0,turbidez,ntu,4.21
TM25,S,2019,fevereiro,28.0,turbidez,ntu,4.46
TM25,S,2019,maio,22.0,turbidez,ntu,4.47
TM25,S,2018,marco,2.0,turbidez,ntu,4.98
TM25,S,2020,fevereiro,1.0,turbidez,ntu,5.11
TM25,S,2021,fevereiro,2.0,clorofila a,,6.41
TM25,S,2020,maio,7.0,turbidez,ntu,6.73
TM25,S,2016,maio,3.0,turbidez,ntu,7.19
TM25,S,2016,janeiro,9.0,turbidez,ntu,7.43
TM25,S,2021,agosto,25.0,clorofila a,,8.54
TM25,S,2018,maio,17.0,turbidez,ntu,8.89
TM25,S,2017,fevereiro,17.0,turbidez,ntu,9.64
TM25,S,2021,fevereiro,2.0,turbidez,ntu,14.1
TM25,S,2022,fevereiro,23.0,turbidez,ntu,64.1
TM25,S,2023,agosto,15.0,clorofila a,µg/l,3.2
TM25,S,2023,agosto,15.0,turbidez,ntu,1.1
TM25,S,2023,maio,24.0,clorofila a,µg/l,2.14
TM25,S,2023,maio,24.0,turbidez,ntu,1.6
TM25,S,2022,agosto,24.0,clorofila a,µg/l,"1,07"
TM25,S,2022,novembro,1.0,clorofila a,µg/l,"4,27"
TM25,S,2023,fevereiro,16.0,clorofila a,µg/l,"8,54"
TM25,S,2023,dezembro,15.0,clorofila a,µg/l,"12,8"
TM30,S,2022,junho,2.0,clorofila a,µg/l,1.07
TM30,S,2023,fevereiro,15.0,turbidez,ntu,2.1
TM30,S,2022,junho,2.0,turbidez,ntu,2.86
TM30,S,2022,novembro,30.0,turbidez,ntu,3.27
TM30,S,2022,agosto,25.0,turbidez,ntu,260
TM30,S,2017,fevereiro,16.0,clorofila a,,1.07
TM30,S,2019,fevereiro,27.0,clorofila a,,1.07
TM30,S,2020,fevereiro,20.0,clorofila a,,1.07
TM30,S,2022,fevereiro,24.0,clorofila a,,1.07
TM30,S,2018,marco,1.0,clorofila a,,1.07
TM30,S,2016,maio,4.0,clorofila a,,1.07
TM30,S,2018,maio,16.0,clorofila a,,1.07
TM30,S,2019,maio,22.0,clorofila a,,1.07
TM30,S,2020,maio,6.0,clorofila a,,1.07
TM30,S,2021,maio,20.0,clorofila a,,1.07
TM30,S,2016,agosto,24.0,clorofila a,,1.07
TM30,S,2019,agosto,22.0,clorofila a,,1.07
TM30,S,2021,agosto,26.0,clorofila a,,1.07
TM30,S,2016,janeiro,8.0,clorofila a,,1.07
TM30,S,2019,janeiro,21.0,clorofila a,,1.07
TM30,S,2020,fevereiro,3.0,clorofila a,,1.07
TM30,S,2019,agosto,22.0,turbidez,ntu,1.61
TM30,S,2021,agosto,26.0,turbidez,ntu,1.82
TM30,S,2021,janeiro,30.0,clorofila a,,2.14
TM30,S,2020,agosto,27.0,turbidez,ntu,2.57
TM30,S,2021,janeiro,30.0,turbidez,ntu,3.05
TM30,S,2020,fevereiro,20.0,turbidez,ntu,3.08
TM30,S,2019,maio,22.0,turbidez,ntu,3.1
TM30,S,2020,agosto,27.0,clorofila a,,3.2
TM30,S,2018,janeiro,21.0,clorofila a,,3.2
TM30,S,2018,agosto,22.0,turbidez,ntu,3.41
TM30,S,2018,maio,16.0,turbidez,ntu,3.5
TM30,S,2021,maio,20.0,turbidez,ntu,3.54
TM30,S,2017,fevereiro,16.0,turbidez,ntu,3.71
TM30,S,2019,fevereiro,27.0,turbidez,ntu,4.02
TM30,S,2016,maio,4.0,turbidez,ntu,4.03
TM30,S,2018,janeiro,21.0,turbidez,ntu,4.39
TM30,S,2020,maio,6.0,turbidez,ntu,5.1
TM30,S,2021,fevereiro,3.0,turbidez,ntu,5.79
TM30,S,2020,fevereiro,3.0,turbidez,ntu,6.07
TM30,S,2016,agosto,24.0,turbidez,ntu,6.2
TM30,S,2018,marco,1.0,turbidez,ntu,6.61
TM30,S,2016,janeiro,8.0,turbidez,ntu,7.69
TM30,S,2019,janeiro,21.0,turbidez,ntu,9.08
TM30,S,2021,fevereiro,3.0,clorofila a,,9.61
TM30,S,2022,fevereiro,24.0,turbidez,ntu,12.4
TM30,S,2018,agosto,22.0,clorofila a,,19.2
TM30,S,2023,agosto,15.0,clorofila a,µg/l,2.14
TM30,S,2023,agosto,15.0,turbidez,ntu,0.7
TM30,S,2023,maio,24.0,clorofila a,µg/l,2.14
TM30,S,2023,maio,24.0,turbidez,ntu,1.4
TM30,S,2022,agosto,25.0,clorofila a,µg/l,"2,14"
TM30,S,2022,novembro,30.0,clorofila a,µg/l,"4,27"
TM30,S,2023,fevereiro,15.0,clorofila a,µg/l,"5,34"
TM30,S,2023,dezembro,15.0,clorofila a,µg/l,"8,54"
TM35,S,2023,fevereiro,15.0,turbidez,ntu,1
TM35,S,2022,junho,2.0,clorofila a,µg/l,2.14
TM35,S,2022,novembro,30.0,turbidez,ntu,2.87
TM35,S,2022,junho,2.0,turbidez,ntu,5.25
TM35,S,2022,agosto,25.0,turbidez,ntu,259.6
TM35,S,2019,agosto,22.0,turbidez,ntu,0.53
TM35,S,2021,agosto,26.0,turbidez,ntu,0.89
TM35,S,2017,fevereiro,16.0,clorofila a,,1.07
TM35,S,2018,fevereiro,28.0,clorofila a,,1.07
TM35,S,2019,fevereiro,27.0,clorofila a,,1.07
TM35,S,2020,fevereiro,20.0,clorofila a,,1.07
TM35,S,2022,fevereiro,24.0,clorofila a,,1.07
TM35,S,2016,maio,4.0,clorofila a,,1.07
TM35,S,2018,maio,16.0,clorofila a,,1.07
TM35,S,2019,maio,21.0,clorofila a,,1.07
TM35,S,2020,maio,6.0,clorofila a,,1.07
TM35,S,2021,maio,20.0,clorofila a,,1.07
TM35,S,2016,agosto,25.0,clorofila a,,1.07
TM35,S,2018,agosto,22.0,clorofila a,,1.07
TM35,S,2019,agosto,22.0,clorofila a,,1.07
TM35,S,2020,agosto,27.0,clorofila a,,1.07
TM35,S,2016,janeiro,9.0,clorofila a,,1.07
TM35,S,2018,janeiro,21.0,clorofila a,,1.07
TM35,S,2019,janeiro,21.0,clorofila a,,1.07
TM35,S,2020,fevereiro,3.0,clorofila a,,1.07
TM35,S,2020,fevereiro,20.0,turbidez,ntu,1.3
TM35,S,2019,fevereiro,27.0,turbidez,ntu,2.1
TM35,S,2021,agosto,26.0,clorofila a,,2.14
TM35,S,2021,janeiro,30.0,clorofila a,,2.14
TM35,S,2021,fevereiro,3.0,turbidez,ntu,2.28
TM35,S,2018,agosto,22.0,turbidez,ntu,2.95
TM35,S,2018,janeiro,21.0,turbidez,ntu,3.19
TM35,S,2021,fevereiro,3.0,clorofila a,,3.2
TM35,S,2016,agosto,25.0,turbidez,ntu,3.4
TM35,S,2020,fevereiro,3.0,turbidez,ntu,3.53
TM35,S,2020,maio,6.0,turbidez,ntu,3.78
TM35,S,2021,janeiro,30.0,turbidez,ntu,3.92
TM35,S,2016,janeiro,9.0,turbidez,ntu,3.93
TM35,S,2022,fevereiro,24.0,turbidez,ntu,3.99
TM35,S,2017,fevereiro,16.0,turbidez,ntu,5.18
TM35,S,2020,agosto,27.0,turbidez,ntu,5.21
TM35,S,2018,fevereiro,28.0,turbidez,ntu,5.54
TM35,S,2019,maio,21.0,turbidez,ntu,6.86
TM35,S,2019,janeiro,21.0,turbidez,ntu,7.81
TM35,S,2016,maio,4.0,turbidez,ntu,8.29
TM35,S,2018,maio,16.0,turbidez,ntu,9.18
TM35,S,2023,agosto,18.0,clorofila a,µg/l,2.14
TM35,S,2023,agosto,18.0,turbidez,ntu,0
TM35,S,2023,maio,23.0,clorofila a,µg/l,1
TM35,S,2023,maio,23.0,turbidez,ntu,6.1
TM35,S,2022,agosto,25.0,clorofila a,µg/l,1
TM35,S,2022,novembro,30.0,clorofila a,µg/l,"2,14"
TM35,S,2023,fevereiro,15.0,clorofila a,µg/l,"2,14"
